 from   to   via     T_slow    T_thermal     mfp_s       mfp_t    
  1698  1698  1196   0.000E+00   0.000E+00   2.601E-02   3.880E-01
  1337  1337  1197   0.000E+00   0.000E+00   1.770E-03   4.295E-02
  1337  2669  1197   8.674E-03   9.370E-02   1.770E-03   4.295E-02
  1337  1142  1197   1.074E-01   7.525E-01   1.770E-03   4.295E-02
  2669  1337  1197   2.000E-02   2.161E-01   1.770E-03   4.297E-02
  2669  2669  1197   0.000E+00   0.000E+00   1.770E-03   4.297E-02
  2669  1142  1197   7.519E-02   5.850E-01   1.770E-03   4.297E-02
  1142  1337  1197   9.088E-02   6.330E-01   1.770E-03   4.156E-02
  1142  2669  1197   2.763E-02   2.131E-01   1.770E-03   4.156E-02
  1142  1142  1197   0.000E+00   0.000E+00   1.770E-03   4.156E-02
  2209  2209  1198   0.000E+00   0.000E+00   1.644E-02   2.555E-01
  2209  2245  1198   2.690E-02   3.862E-02   1.644E-02   2.555E-01
  2209  2309  1198   8.671E-01   9.545E-01   1.644E-02   2.555E-01
  2245  2209  1198   3.827E-02   5.495E-02   1.644E-02   2.552E-01
  2245  2245  1198   0.000E+00   0.000E+00   1.644E-02   2.552E-01
  2245  2309  1198   8.476E-01   9.376E-01   1.644E-02   2.552E-01
  2309  2209  1198   5.340E-01   5.877E-01   1.644E-02   2.503E-01
  2309  2245  1198   3.669E-01   4.058E-01   1.644E-02   2.503E-01
  2309  2309  1198   0.000E+00   0.000E+00   1.644E-02   2.503E-01
  2148  2148  1199   0.000E+00   0.000E+00   7.420E-03   1.348E-01
  2148  2708  1199   1.519E-01   3.432E-01   7.420E-03   1.348E-01
  2148  1175  1199   3.129E-01   6.167E-01   7.420E-03   1.348E-01
  2708  2148  1199   1.192E-01   2.694E-01   7.420E-03   1.362E-01
  2708  2708  1199   0.000E+00   0.000E+00   7.420E-03   1.362E-01
  2708  1175  1199   3.697E-01   6.940E-01   7.420E-03   1.362E-01
  1175  2148  1199   2.012E-01   3.961E-01   7.420E-03   1.307E-01
  1175  2708  1199   3.030E-01   5.679E-01   7.420E-03   1.307E-01
  1175  1175  1199   0.000E+00   0.000E+00   7.420E-03   1.307E-01
  2370  2370  1200   0.000E+00   0.000E+00   5.682E-02   8.425E-01
  2370  1744  1200   7.742E-01   8.093E-01   5.682E-02   8.425E-01
  2370  2169  1200   1.756E-01   1.873E-01   5.682E-02   8.425E-01
  1744  2370  1200   8.393E-01   8.768E-01   5.682E-02   7.117E-01
  1744  1744  1200   0.000E+00   0.000E+00   5.682E-02   7.117E-01
  1744  2169  1200   1.098E-01   1.191E-01   5.682E-02   7.117E-01
  2169  2370  1200   5.876E-01   6.269E-01   5.682E-02   8.289E-01
  2169  1744  1200   3.388E-01   3.681E-01   5.682E-02   8.289E-01
  2169  2169  1200   0.000E+00   0.000E+00   5.682E-02   8.289E-01
  2168  2168  1201   0.000E+00   0.000E+00   3.685E-02   5.626E-01
  2168  2169  1201   8.291E-01   8.724E-01   3.685E-02   5.626E-01
  2168  2621  1201   1.137E-01   1.239E-01   3.685E-02   5.626E-01
  2169  2168  1201   8.527E-01   8.971E-01   3.685E-02   5.397E-01
  2169  2169  1201   0.000E+00   0.000E+00   3.685E-02   5.397E-01
  2169  2621  1201   8.983E-02   9.899E-02   3.685E-02   5.397E-01
  2621  2168  1201   5.133E-01   5.592E-01   3.685E-02   5.462E-01
  2621  2169  1201   3.943E-01   4.345E-01   3.685E-02   5.462E-01
  2621  2621  1201   0.000E+00   0.000E+00   3.685E-02   5.462E-01
  2368  2368  1202   0.000E+00   0.000E+00   7.955E-02   8.427E-01
  2368  3206  1202   2.012E-01   3.205E-01   7.955E-02   8.427E-01
  2368  2725  1202   4.417E-01   6.426E-01   7.955E-02   8.427E-01
  3206  2368  1202   2.281E-01   3.444E-01   7.955E-02   3.876E-01
  3206  3206  1202   0.000E+00   0.000E+00   7.955E-02   3.876E-01
  3206  2725  1202   4.032E-01   5.720E-01   7.955E-02   3.876E-01
  2725  2368  1202   3.644E-01   5.145E-01   7.955E-02   4.586E-01
  2725  3206  1202   2.933E-01   4.216E-01   7.955E-02   4.586E-01
  2725  2725  1202   0.000E+00   0.000E+00   7.955E-02   4.586E-01
  2213  2213  1203   0.000E+00   0.000E+00   9.266E-03   1.634E-01
  2213  2249  1203   1.211E-02   2.231E-02   9.266E-03   1.634E-01
  2213  1850  1203   8.457E-01   9.694E-01   9.266E-03   1.634E-01
  2249  2213  1203   1.942E-02   3.575E-02   9.266E-03   1.627E-01
  2249  2249  1203   0.000E+00   0.000E+00   9.266E-03   1.627E-01
  2249  1850  1203   8.282E-01   9.551E-01   9.266E-03   1.627E-01
  1850  2213  1203   5.360E-01   6.143E-01   9.266E-03   1.597E-01
  1850  2249  1203   3.275E-01   3.776E-01   9.266E-03   1.597E-01
  1850  1850  1203   0.000E+00   0.000E+00   9.266E-03   1.597E-01
  2620  2620  1204   0.000E+00   0.000E+00   3.512E-02   4.447E-01
  2620  2169  1204   3.336E-02   5.439E-02   3.512E-02   4.447E-01
  2620  2371  1204   7.643E-01   9.291E-01   3.512E-02   4.447E-01
  2169  2620  1204   1.078E-01   1.764E-01   3.512E-02   4.989E-01
  2169  2169  1204   0.000E+00   0.000E+00   3.512E-02   4.989E-01
  2169  2371  1204   6.288E-01   8.029E-01   3.512E-02   4.989E-01
  2371  2620  1204   6.388E-01   7.744E-01   3.512E-02   3.774E-01
  2371  2169  1204   1.627E-01   2.066E-01   3.512E-02   3.774E-01
  2371  2371  1204   0.000E+00   0.000E+00   3.512E-02   3.774E-01
  1194  1194  1205   0.000E+00   0.000E+00   7.145E-03   1.341E-01
  1194  2155  1205   6.651E-01   7.504E-01   7.145E-03   1.341E-01
  1194  2055  1205   2.068E-01   2.428E-01   7.145E-03   1.341E-01
  2155  1194  1205   7.731E-01   8.721E-01   7.145E-03   1.300E-01
  2155  2155  1205   0.000E+00   0.000E+00   7.145E-03   1.300E-01
  2155  2055  1205   9.512E-02   1.207E-01   7.145E-03   1.300E-01
  2055  1194  1205   5.910E-01   6.936E-01   7.145E-03   1.302E-01
  2055  2155  1205   2.339E-01   2.967E-01   7.145E-03   1.302E-01
  2055  2055  1205   0.000E+00   0.000E+00   7.145E-03   1.302E-01
  2214  2214  1206   0.000E+00   0.000E+00   1.385E-02   2.328E-01
  2214  2622  1206   1.989E-01   2.637E-01   1.385E-02   2.328E-01
  2214  1649  1206   5.785E-01   7.228E-01   1.385E-02   2.328E-01
  2622  2214  1206   5.089E-01   6.741E-01   1.385E-02   2.238E-01
  2622  2622  1206   0.000E+00   0.000E+00   1.385E-02   2.238E-01
  2622  1649  1206   2.068E-01   3.071E-01   1.385E-02   2.238E-01
  1649  2214  1206   6.766E-01   8.449E-01   1.385E-02   2.220E-01
  1649  2622  1206   9.458E-02   1.404E-01   1.385E-02   2.220E-01
  1649  1649  1206   0.000E+00   0.000E+00   1.385E-02   2.220E-01
  3070  3070  1207   0.000E+00   0.000E+00   2.441E-02   3.826E-01
  3070  2321  1207   1.841E-01   2.214E-01   2.441E-02   3.826E-01
  3070  2307  1207   6.983E-01   7.711E-01   2.441E-02   3.826E-01
  2321  3070  1207   5.314E-02   6.391E-02   2.441E-02   3.829E-01
  2321  2321  1207   0.000E+00   0.000E+00   2.441E-02   3.829E-01
  2321  2307  1207   8.655E-01   9.309E-01   2.441E-02   3.829E-01
  2307  3070  1207   1.739E-01   1.920E-01   2.441E-02   3.730E-01
  2307  2321  1207   7.465E-01   8.028E-01   2.441E-02   3.730E-01
  2307  2307  1207   0.000E+00   0.000E+00   2.441E-02   3.730E-01
   768   768  1208   0.000E+00   0.000E+00   7.258E-03   1.368E-01
   768  1974  1208   4.022E-01   6.933E-01   7.258E-03   1.368E-01
   768  1419  1208   1.553E-01   2.766E-01   7.258E-03   1.368E-01
  1974   768  1208   5.429E-01   9.344E-01   7.258E-03   1.301E-01
  1974  1974  1208   0.000E+00   0.000E+00   7.258E-03   1.301E-01
  1974  1419  1208   8.571E-03   3.270E-02   7.258E-03   1.301E-01
  1419   768  1208   4.962E-01   8.821E-01   7.258E-03   1.300E-01
  1419  1974  1208   2.029E-02   7.739E-02   7.258E-03   1.300E-01
  1419  1419  1208   0.000E+00   0.000E+00   7.258E-03   1.300E-01
  1140  1140  1209   0.000E+00   0.000E+00   3.190E-03   6.680E-02
  1140  1940  1209   2.540E-01   8.397E-01   3.190E-03   6.680E-02
  1140  2028  1209   1.854E-02   8.568E-02   3.190E-03   6.680E-02
  1940  1140  1209   2.505E-01   8.248E-01   3.190E-03   6.330E-02
  1940  1940  1209   0.000E+00   0.000E+00   3.190E-03   6.330E-02
  1940  2028  1209   2.224E-02   9.658E-02   3.190E-03   6.330E-02
  2028  1140  1209   8.834E-02   4.039E-01   3.190E-03   6.250E-02
  2028  1940  1209   1.075E-01   4.652E-01   3.190E-03   6.250E-02
  2028  2028  1209   0.000E+00   0.000E+00   3.190E-03   6.250E-02
  2102  2102  1210   0.000E+00   0.000E+00   5.894E-03   1.112E-01
  2102  2098  1210   6.480E-01   8.293E-01   5.894E-03   1.112E-01
  2102  1170  1210   1.084E-01   1.573E-01   5.894E-03   1.112E-01
  2098  2102  1210   6.631E-01   8.487E-01   5.894E-03   1.113E-01
  2098  2098  1210   0.000E+00   0.000E+00   5.894E-03   1.113E-01
  2098  1170  1210   9.258E-02   1.379E-01   5.894E-03   1.113E-01
  1170  2102  1210   3.639E-01   5.276E-01   5.894E-03   1.082E-01
  1170  2098  1210   3.036E-01   4.521E-01   5.894E-03   1.082E-01
  1170  1170  1210   0.000E+00   0.000E+00   5.894E-03   1.082E-01
  2631  2631  1211   0.000E+00   0.000E+00   1.786E-03   4.474E-02
  2631  1159  1211   3.203E-02   2.820E-01   1.786E-03   4.474E-02
  2631  1360  1211   7.879E-02   5.444E-01   1.786E-03   4.474E-02
  1159  2631  1211   9.679E-03   8.520E-02   1.786E-03   4.477E-02
  1159  1159  1211   0.000E+00   0.000E+00   1.786E-03   4.477E-02
  1159  1360  1211   1.365E-01   7.956E-01   1.786E-03   4.477E-02
  1360  2631  1211   2.186E-02   1.504E-01   1.786E-03   4.344E-02
  1360  1159  1211   1.255E-01   7.285E-01   1.786E-03   4.344E-02
  1360  1360  1211   0.000E+00   0.000E+00   1.786E-03   4.344E-02
  1213  1213  1212   0.000E+00   0.000E+00   1.817E-03   4.749E-02
  1213  2671  1212   1.519E-01   7.464E-01   1.817E-03   4.749E-02
  1213  1218  1212   2.836E-02   1.609E-01   1.817E-03   4.749E-02
  2671  1213  1212   1.705E-01   8.358E-01   1.817E-03   4.640E-02
  2671  2671  1212   0.000E+00   0.000E+00   1.817E-03   4.640E-02
  2671  1218  1212   8.207E-03   6.761E-02   1.817E-03   4.640E-02
  1218  1213  1212   1.105E-01   6.238E-01   1.817E-03   4.635E-02
  1218  2671  1212   2.845E-02   2.343E-01   1.817E-03   4.635E-02
  1218  1218  1212   0.000E+00   0.000E+00   1.817E-03   4.635E-02
   481   481  1213   0.000E+00   0.000E+00   1.838E-03   4.842E-02
   481  2670  1213   1.889E-02   1.380E-01   1.838E-03   4.842E-02
   481  1212  1213   1.274E-01   7.495E-01   1.838E-03   4.842E-02
  2670   481  1213   6.738E-02   4.913E-01   1.838E-03   4.816E-02
  2670  2670  1213   0.000E+00   0.000E+00   1.838E-03   4.816E-02
  2670  1212  1213   4.063E-02   3.401E-01   1.838E-03   4.816E-02
  1212   481  1213   1.337E-01   7.842E-01   1.838E-03   4.731E-02
  1212  2670  1213   1.196E-02   9.975E-02   1.838E-03   4.731E-02
  1212  1212  1213   0.000E+00   0.000E+00   1.838E-03   4.731E-02
  1249  1249  1214   0.000E+00   0.000E+00   1.878E-03   5.129E-02
  1249  1025  1214   1.037E-01   6.973E-01   1.878E-03   5.129E-02
  1249  2796  1214   2.165E-02   1.785E-01   1.878E-03   5.129E-02
  1025  1249  1214   1.087E-01   7.287E-01   1.878E-03   5.024E-02
  1025  1025  1214   0.000E+00   0.000E+00   1.878E-03   5.024E-02
  1025  2796  1214   1.588E-02   1.432E-01   1.878E-03   5.024E-02
  2796  1249  1214   5.689E-02   4.679E-01   1.878E-03   5.060E-02
  2796  1025  1214   3.983E-02   3.597E-01   1.878E-03   5.060E-02
  2796  2796  1214   0.000E+00   0.000E+00   1.878E-03   5.060E-02
  1184  1184  1215   0.000E+00   0.000E+00   1.872E-03   5.047E-02
  1184  2796  1215   1.710E-03   3.017E-02   1.872E-03   5.047E-02
  1184  1229  1215   1.253E-01   8.286E-01   1.872E-03   5.047E-02
  2796  1184  1215   1.431E-03   2.524E-02   1.872E-03   5.041E-02
  2796  2796  1215   0.000E+00   0.000E+00   1.872E-03   5.041E-02
  2796  1229  1215   1.272E-01   8.381E-01   1.872E-03   5.041E-02
  1229  1184  1215   5.980E-02   3.942E-01   1.872E-03   4.939E-02
  1229  2796  1215   7.245E-02   4.764E-01   1.872E-03   4.939E-02
  1229  1229  1215   0.000E+00   0.000E+00   1.872E-03   4.939E-02
  2569  2569  1216   0.000E+00   0.000E+00   1.790E-03   4.563E-02
  2569  2568  1216   1.279E-01   7.734E-01   1.790E-03   4.563E-02
  2569  2571  1216   1.276E-02   1.054E-01   1.790E-03   4.563E-02
  2568  2569  1216   1.248E-01   7.518E-01   1.790E-03   4.440E-02
  2568  2568  1216   0.000E+00   0.000E+00   1.790E-03   4.440E-02
  2568  2571  1216   1.624E-02   1.243E-01   1.790E-03   4.440E-02
  2571  2569  1216   4.475E-02   3.680E-01   1.790E-03   4.449E-02
  2571  2568  1216   5.846E-02   4.475E-01   1.790E-03   4.449E-02
  2571  2571  1216   0.000E+00   0.000E+00   1.790E-03   4.449E-02
   214   214  1217   0.000E+00   0.000E+00   1.838E-03   4.843E-02
   214  2802  1217   1.566E-02   1.332E-01   1.838E-03   4.843E-02
   214  1298  1217   1.142E-01   7.412E-01   1.838E-03   4.843E-02
  2802   214  1217   4.711E-02   4.003E-01   1.838E-03   4.819E-02
  2802  2802  1217   0.000E+00   0.000E+00   1.838E-03   4.819E-02
  2802  1298  1217   5.022E-02   4.195E-01   1.838E-03   4.819E-02
  1298   214  1217   1.134E-01   7.338E-01   1.838E-03   4.736E-02
  1298  2802  1217   1.657E-02   1.380E-01   1.838E-03   4.736E-02
  1298  1298  1217   0.000E+00   0.000E+00   1.838E-03   4.736E-02
  2673  2673  1218   0.000E+00   0.000E+00   1.807E-03   4.649E-02
  2673  1212  1218   6.960E-03   5.886E-02   1.807E-03   4.649E-02
  2673  1251  1218   1.773E-01   8.476E-01   1.807E-03   4.649E-02
  1212  2673  1218   2.452E-02   2.073E-01   1.807E-03   4.645E-02
  1212  1212  1218   0.000E+00   0.000E+00   1.807E-03   4.645E-02
  1212  1251  1218   1.212E-01   6.560E-01   1.807E-03   4.645E-02
  1251  2673  1218   1.557E-01   7.428E-01   1.807E-03   4.529E-02
  1251  1212  1218   3.015E-02   1.631E-01   1.807E-03   4.529E-02
  1251  1251  1218   0.000E+00   0.000E+00   1.807E-03   4.529E-02
  3931  3931  1219   0.000E+00   0.000E+00   1.908E-03   5.243E-02
  3931  1228  1219   1.033E-01   5.936E-01   1.908E-03   5.243E-02
  3931  2886  1219   5.129E-02   2.995E-01   1.908E-03   5.243E-02
  1228  3931  1219   1.508E-01   8.663E-01   1.908E-03   5.209E-02
  1228  1228  1219   0.000E+00   0.000E+00   1.908E-03   5.209E-02
  1228  2886  1219   1.342E-03   2.126E-02   1.908E-03   5.209E-02
  2886  3931  1219   1.425E-01   8.316E-01   1.908E-03   5.207E-02
  2886  1228  1219   2.554E-03   4.045E-02   1.908E-03   5.207E-02
  2886  2886  1219   0.000E+00   0.000E+00   1.908E-03   5.207E-02
  2570  2570  1220   0.000E+00   0.000E+00   1.780E-03   4.324E-02
  2570  1356  1220   5.087E-03   6.192E-02   1.780E-03   4.324E-02
  2570  3409  1220   1.349E-01   8.042E-01   1.780E-03   4.324E-02
  1356  2570  1220   7.390E-03   8.986E-02   1.780E-03   4.314E-02
  1356  1356  1220   0.000E+00   0.000E+00   1.780E-03   4.314E-02
  1356  3409  1220   1.248E-01   7.615E-01   1.780E-03   4.314E-02
  3409  2570  1220   8.897E-02   5.278E-01   1.780E-03   4.183E-02
  3409  1356  1220   5.671E-02   3.441E-01   1.780E-03   4.183E-02
  3409  3409  1220   0.000E+00   0.000E+00   1.780E-03   4.183E-02
  1251  1251  1221   0.000E+00   0.000E+00   1.786E-03   4.469E-02
  1251  1358  1221   1.415E-01   7.896E-01   1.786E-03   4.469E-02
  1251  2672  1221   1.279E-02   9.736E-02   1.786E-03   4.469E-02
  1358  1251  1221   1.394E-01   7.749E-01   1.786E-03   4.333E-02
  1358  1358  1221   0.000E+00   0.000E+00   1.786E-03   4.333E-02
  1358  2672  1221   1.512E-02   1.088E-01   1.786E-03   4.333E-02
  2672  1251  1221   5.066E-02   3.856E-01   1.786E-03   4.468E-02
  2672  1358  1221   6.077E-02   4.402E-01   1.786E-03   4.468E-02
  2672  2672  1221   0.000E+00   0.000E+00   1.786E-03   4.468E-02
  3397  3397  1222   0.000E+00   0.000E+00   1.825E-03   4.101E-02
  3397  1020  1222   5.860E-03   7.328E-02   1.825E-03   4.101E-02
  3397  2821  1222   1.213E-01   7.644E-01   1.825E-03   4.101E-02
  1020  3397  1222   5.455E-03   6.825E-02   1.825E-03   4.105E-02
  1020  1020  1222   0.000E+00   0.000E+00   1.825E-03   4.105E-02
  1020  2821  1222   1.231E-01   7.726E-01   1.825E-03   4.105E-02
  2821  3397  1222   6.519E-02   4.080E-01   1.825E-03   3.927E-02
  2821  1020  1222   7.094E-02   4.429E-01   1.825E-03   3.927E-02
  2821  2821  1222   0.000E+00   0.000E+00   1.825E-03   3.927E-02
  3253  3253  1223   0.000E+00   0.000E+00   2.565E-03   5.398E-02
  3253  3048  1223   1.000E-02   9.125E-02   2.565E-03   5.398E-02
  3253  2390  1223   1.853E-01   7.891E-01   2.565E-03   5.398E-02
  3048  3253  1223   5.283E-03   4.828E-02   2.565E-03   5.426E-02
  3048  3048  1223   0.000E+00   0.000E+00   2.565E-03   5.426E-02
  3048  2390  1223   2.071E-01   8.514E-01   2.565E-03   5.426E-02
  2390  3253  1223   6.986E-02   2.957E-01   2.565E-03   5.125E-02
  2390  3048  1223   1.478E-01   6.039E-01   2.565E-03   5.125E-02
  2390  2390  1223   0.000E+00   0.000E+00   2.565E-03   5.125E-02
  1998  1998  1224   0.000E+00   0.000E+00   1.882E-03   4.216E-02
  1998  3239  1224   4.402E-03   5.354E-02   1.882E-03   4.216E-02
  1998  3094  1224   1.472E-01   8.096E-01   1.882E-03   4.216E-02
  3239  1998  1224   5.100E-03   6.189E-02   1.882E-03   4.195E-02
  3239  3239  1224   0.000E+00   0.000E+00   1.882E-03   4.195E-02
  3239  3094  1224   1.437E-01   7.954E-01   1.882E-03   4.195E-02
  3094  1998  1224   8.618E-02   4.704E-01   1.882E-03   4.018E-02
  3094  3239  1224   7.256E-02   3.993E-01   1.882E-03   4.018E-02
  3094  3094  1224   0.000E+00   0.000E+00   1.882E-03   4.018E-02
  3307  3307  1225   0.000E+00   0.000E+00   1.792E-03   4.283E-02
  3307  3234  1225   6.229E-02   3.765E-01   1.792E-03   4.283E-02
  3307  3308  1225   8.359E-02   4.977E-01   1.792E-03   4.283E-02
  3234  3307  1225   1.275E-01   7.669E-01   1.792E-03   4.128E-02
  3234  3234  1225   0.000E+00   0.000E+00   1.792E-03   4.128E-02
  3234  3308  1225   6.667E-03   8.072E-02   1.792E-03   4.128E-02
  3308  3307  1225   1.340E-01   7.947E-01   1.792E-03   4.149E-02
  3308  3234  1225   5.220E-03   6.331E-02   1.792E-03   4.149E-02
  3308  3308  1225   0.000E+00   0.000E+00   1.792E-03   4.149E-02
  2898  2898  1226   0.000E+00   0.000E+00   2.729E-03   5.708E-02
  2898  3396  1226   1.629E-02   1.284E-01   2.729E-03   5.708E-02
  2898  1275  1226   1.831E-01   7.515E-01   2.729E-03   5.708E-02
  3396  2898  1226   6.459E-03   5.100E-02   2.729E-03   5.747E-02
  3396  3396  1226   0.000E+00   0.000E+00   2.729E-03   5.747E-02
  3396  1275  1226   2.225E-01   8.572E-01   2.729E-03   5.747E-02
  1275  2898  1226   5.726E-02   2.335E-01   2.729E-03   5.397E-02
  1275  3396  1226   1.757E-01   6.723E-01   2.729E-03   5.397E-02
  1275  1275  1226   0.000E+00   0.000E+00   2.729E-03   5.397E-02
  1152  1152  1227   0.000E+00   0.000E+00   1.850E-03   4.956E-02
  1152     9  1227   7.997E-02   4.642E-01   1.850E-03   4.956E-02
  1152  2466  1227   7.297E-02   4.244E-01   1.850E-03   4.956E-02
     9  1152  1227   1.483E-01   8.583E-01   1.850E-03   4.838E-02
     9     9  1227   0.000E+00   0.000E+00   1.850E-03   4.838E-02
     9  2466  1227   1.082E-03   1.898E-02   1.850E-03   4.838E-02
  2466  1152  1227   1.475E-01   8.551E-01   1.850E-03   4.853E-02
  2466     9  1227   1.179E-03   2.070E-02   1.850E-03   4.853E-02
  2466  2466  1227   0.000E+00   0.000E+00   1.850E-03   4.853E-02
  1219  1219  1228   0.000E+00   0.000E+00   1.898E-03   5.217E-02
  1219   968  1228   4.261E-02   2.664E-01   1.898E-03   5.217E-02
  1219  1155  1228   1.051E-01   6.251E-01   1.898E-03   5.217E-02
   968  1219  1228   1.194E-01   7.463E-01   1.898E-03   5.214E-02
   968   968  1228   0.000E+00   0.000E+00   1.898E-03   5.214E-02
   968  1155  1228   9.346E-03   1.136E-01   1.898E-03   5.214E-02
  1155  1219  1228   1.399E-01   8.301E-01   1.898E-03   5.108E-02
  1155   968  1228   4.442E-03   5.366E-02   1.898E-03   5.108E-02
  1155  1155  1228   0.000E+00   0.000E+00   1.898E-03   5.108E-02
  1215  1215  1229   0.000E+00   0.000E+00   1.850E-03   4.952E-02
  1215   236  1229   7.202E-02   4.297E-01   1.850E-03   4.952E-02
  1215  2670  1229   7.644E-02   4.557E-01   1.850E-03   4.952E-02
   236  1215  1229   1.431E-01   8.506E-01   1.850E-03   4.835E-02
   236   236  1229   0.000E+00   0.000E+00   1.850E-03   4.835E-02
   236  2670  1229   1.224E-03   2.149E-02   1.850E-03   4.835E-02
  2670  1215  1229   1.436E-01   8.533E-01   1.850E-03   4.849E-02
  2670   236  1229   1.157E-03   2.034E-02   1.850E-03   4.849E-02
  2670  2670  1229   0.000E+00   0.000E+00   1.850E-03   4.849E-02
  1275  1275  1230   0.000E+00   0.000E+00   5.260E-03   1.025E-01
  1275  2334  1230   3.040E-01   5.417E-01   5.260E-03   1.025E-01
  1275  1245  1230   2.372E-01   4.282E-01   5.260E-03   1.025E-01
  2334  1275  1230   4.988E-01   8.885E-01   5.260E-03   1.009E-01
  2334  2334  1230   0.000E+00   0.000E+00   5.260E-03   1.009E-01
  2334  1245  1230   2.327E-02   7.784E-02   5.260E-03   1.009E-01
  1245  1275  1230   4.811E-01   8.668E-01   5.260E-03   9.648E-02
  1245  2334  1230   2.877E-02   9.586E-02   5.260E-03   9.648E-02
  1245  1245  1230   0.000E+00   0.000E+00   5.260E-03   9.648E-02
  2677  2677  1231   0.000E+00   0.000E+00   1.786E-03   4.476E-02
  2677  2676  1231   9.529E-02   6.887E-01   1.786E-03   4.476E-02
  2677  2568  1231   1.884E-02   1.617E-01   1.786E-03   4.476E-02
  2676  2677  1231   1.025E-01   7.368E-01   1.786E-03   4.331E-02
  2676  2676  1231   0.000E+00   0.000E+00   1.786E-03   4.331E-02
  2676  2568  1231   1.066E-02   1.067E-01   1.786E-03   4.331E-02
  2568  2677  1231   5.686E-02   4.872E-01   1.786E-03   4.428E-02
  2568  2676  1231   2.991E-02   3.013E-01   1.786E-03   4.428E-02
  2568  2568  1231   0.000E+00   0.000E+00   1.786E-03   4.428E-02
  2540  2540  1232   0.000E+00   0.000E+00   1.792E-02   2.672E-01
  2540  1633  1232   7.849E-02   1.345E-01   1.792E-02   2.672E-01
  2540  1632  1232   6.700E-01   8.468E-01   1.792E-02   2.672E-01
  1633  2540  1232   2.863E-02   4.911E-02   1.792E-02   2.733E-01
  1633  1633  1232   0.000E+00   0.000E+00   1.792E-02   2.733E-01
  1633  1632  1232   7.677E-01   9.370E-01   1.792E-02   2.733E-01
  1632  2540  1232   1.935E-01   2.444E-01   1.792E-02   2.572E-01
  1632  1633  1232   6.079E-01   7.413E-01   1.792E-02   2.572E-01
  1632  1632  1232   0.000E+00   0.000E+00   1.792E-02   2.572E-01
  1471  1471  1233   0.000E+00   0.000E+00   1.266E-02   2.003E-01
  1471  1817  1233   6.919E-02   1.410E-01   1.266E-02   2.003E-01
  1471  1816  1233   5.965E-01   8.336E-01   1.266E-02   2.003E-01
  1817  1471  1233   2.416E-02   4.930E-02   1.266E-02   2.060E-01
  1817  1817  1233   0.000E+00   0.000E+00   1.266E-02   2.060E-01
  1817  1816  1233   6.981E-01   9.322E-01   1.266E-02   2.060E-01
  1816  1471  1233   1.672E-01   2.335E-01   1.266E-02   1.938E-01
  1816  1817  1233   5.604E-01   7.475E-01   1.266E-02   1.938E-01
  1816  1816  1233   0.000E+00   0.000E+00   1.266E-02   1.938E-01
  2832  2832  1234   0.000E+00   0.000E+00   1.234E-02   2.060E-01
  2832  2587  1234   3.184E-01   3.864E-01   1.234E-02   2.060E-01
  2832  1811  1234   5.032E-01   6.028E-01   1.234E-02   2.060E-01
  2587  2832  1234   7.275E-01   8.823E-01   1.234E-02   1.968E-01
  2587  2587  1234   0.000E+00   0.000E+00   1.234E-02   1.968E-01
  2587  1811  1234   6.428E-02   1.040E-01   1.234E-02   1.968E-01
  1811  2832  1234   7.670E-01   9.184E-01   1.234E-02   1.986E-01
  1811  2587  1234   4.289E-02   6.942E-02   1.234E-02   1.986E-01
  1811  1811  1234   0.000E+00   0.000E+00   1.234E-02   1.986E-01
  1471  1471  1235   0.000E+00   0.000E+00   1.806E-02   2.831E-01
  1471  1501  1235   3.623E-01   4.126E-01   1.806E-02   2.831E-01
  1471  1639  1235   5.128E-01   5.795E-01   1.806E-02   2.831E-01
  1501  1471  1235   7.816E-01   8.895E-01   1.806E-02   2.684E-01
  1501  1501  1235   0.000E+00   0.000E+00   1.806E-02   2.684E-01
  1501  1639  1235   7.173E-02   1.005E-01   1.806E-02   2.684E-01
  1639  1471  1235   8.119E-01   9.172E-01   1.806E-02   2.711E-01
  1639  1501  1235   5.265E-02   7.375E-02   1.806E-02   2.711E-01
  1639  1639  1235   0.000E+00   0.000E+00   1.806E-02   2.711E-01
   969   969  1236   0.000E+00   0.000E+00   9.350E-03   1.655E-01
   969  2832  1236   3.366E-01   4.421E-01   9.350E-03   1.655E-01
   969  2581  1236   4.169E-01   5.434E-01   9.350E-03   1.655E-01
  2832   969  1236   6.729E-01   8.832E-01   9.350E-03   1.577E-01
  2832  2832  1236   0.000E+00   0.000E+00   9.350E-03   1.577E-01
  2832  2581  1236   5.231E-02   9.904E-02   9.350E-03   1.577E-01
  2581   969  1236   6.918E-01   9.010E-01   9.350E-03   1.586E-01
  2581  2832  1236   4.341E-02   8.222E-02   9.350E-03   1.586E-01
  2581  2581  1236   0.000E+00   0.000E+00   9.350E-03   1.586E-01
  2802  2802  1237   0.000E+00   0.000E+00   1.817E-03   4.761E-02
  2802  1019  1237   4.066E-03   5.225E-02   1.817E-03   4.761E-02
  2802  2800  1237   1.257E-01   8.153E-01   1.817E-03   4.761E-02
  1019  2802  1237   8.532E-03   1.087E-01   1.817E-03   4.639E-02
  1019  1019  1237   0.000E+00   0.000E+00   1.817E-03   4.639E-02
  1019  2800  1237   1.071E-01   7.254E-01   1.817E-03   4.639E-02
  2800  2802  1237   9.444E-02   6.105E-01   1.817E-03   4.643E-02
